fold_change	name	t_value	fdr_t	wilcox_value	fdr_wilcox	vip
0.402201103070252	C05581	0.000793027695660582	0.00220368095501834	0.00191579380035116	0.00493598637972828	1.1231315094598
0.434026689967115	C03264	6.17130342673678e-05	0.000337878862613839	0.000187386893811375	0.000854952703014396	1.33025802580907
0.682744946935131	C15025	0.0026618466272456	0.00613625696175564	0.0076265254940325	0.0165367235959715	0.994829643534255
1.6261110177342	C00408	0.00688287495384006	0.0142202793857639	0.0186755858242513	0.0358767832939565	1.02882416805253
0.397319357673299	C06178 	1.54994930508414e-05	0.00012122817779051	8.38633196856547e-05	0.000510168528087733	1.41376120114816
0.452235545453215	C02220	0.0403364600043636	0.0630977481496831	0.0552213126128628	0.087633822189978	0.982719837581328
1.58675375112521	C00673	0.0211107901972162	0.0369861044255228	0.00322779371143604	0.00786183876387172	0.9321891855784
1.51158257585335	C05100	0.0144782189693546	0.0268988089849638	0.0312165231019544	0.052995492707969	0.950706833807294
2.85414913294252	C00906	0.00216325124349086	0.00520606617939009	0.0107850794779948	0.0218697444970451	1.11857533009947
0.200365424034856	C00429	0.000165893145843097	0.000637378928765583	0.00040347840095978	0.00142518983564825	1.45962823995552
0.386194042292043	C05660	0.00262482143201088	0.00611527546394024	0.0076265254940325	0.0165367235959715	1.03837377772535
0.309328390305524	C00170	0.000107048334062285	0.000468871703192808	0.000116191296749769	0.000652458820210239	1.28778715380509
0.241516826579008	C03242	0.000109863241584976	0.000471765684453132	0.000298204155622213	0.00112597776002181	1.44773920497805
1.67002348542572	C14825	0.0264692649514825	0.0445905309567283	0.0255253061622988	0.0454474963377516	0.854613386531956
0.403388355461498	C18170	7.38009258951853e-07	2.30891468157794e-05	2.55617057863478e-05	0.000329294915718245	1.47663675272669
1.35496869335291	C06104	0.0362186432413932	0.057063905538598	0.00962230002926217	0.0198800349661171	0.85923941178372
0.536625310700312	C00008	0.019173560806264	0.0343070916048578	0.0282476241238437	0.0498889490574336	0.829566213465973
0.325819911675145	C06192	5.95528084070885e-05	0.000334411924132112	6.01708521777704e-05	0.000439247220897724	1.35928993318101
0.0907947806829025	C00788	0.00522629569850689	0.0111122209511943	0.0167809419329088	0.0328127346723842	1.0290044927045
5.0886860565369	C00267	1.28149424196614e-08	1.40323619495292e-06	7.24090251012461e-06	0.000317151529943458	1.53927760875473
0.279765118867597	C00020	0.000352307518390316	0.00113463744893352	0.000837314083783782	0.00244495712464864	1.26370170365662
0.394037700907077	C00219 	0.000800857080821871	0.00220368095501834	0.00284135485596982	0.00707109901656125	1.28839152444035
0.463842070464068	C00062	0.000783495251921138	0.00220368095501834	0.00249515802804364	0.00628091503610986	1.06046132492944
0.565099764468284	C00180	8.71895050969412e-05	0.000407991485510222	0.000468287392929783	0.00155386271290337	1.34278848343364
0.192582439078368	C05378	1.09976953541998e-05	0.000109477058298625	8.38633196856547e-05	0.000510168528087733	1.34244325702234
0.360563153436474	C00120	0.029374452910671	0.049106909827763	0.0255253061622988	0.0454474963377516	0.801227972147307
0.602280327284167	C02862	0.00519484635717062	0.0111122209511943	0.020754794855197	0.0385194921465097	0.926307990921398
0.149473091622062	C00112	0.00783001236688419	0.0158775250772929	0.020754794855197	0.0385194921465097	0.979960853509735
0.153423520076118	C00307	2.71644075350722e-05	0.000191903395167123	1.79609441729582e-05	0.000329294915718245	1.42678590514055
0.343974400537263	C00570	1.4633353399465e-05	0.00012122817779051	3.61620658607001e-05	0.000359976928340606	1.43564401748072
0.688482950314022	C00114	0.00191324263856852	0.00478475641174563	0.00532383534154151	0.0120197931937896	1.18241556413397
0.37184775518473	C00588	0.000198527082473095	0.000724623851026798	0.000219098846008933	0.000959652945519126	1.31198701557938
0.609104443627865	C00158	0.000334648259904482	0.00109385028237435	0.000219098846008933	0.000959652945519126	1.22398842574093
0.383044035364616	C16513	0.00311975591353192	0.00683226545063491	0.00677511845280052	0.0149873832440739	1.22521444804637
0.329606527300266	C00055	0.00029930602026622	0.00102198346378003	0.000837314083783782	0.00244495712464864	1.23325790198576
0.191844510044726	C05673	1.48635119729787e-05	0.00012122817779051	2.14429419220809e-05	0.000329294915718245	1.43690513596409
0.0617437460251201	C05674	3.19264281736537e-07	1.39837755400603e-05	7.24090251012461e-06	0.000317151529943458	1.64395001955149
0.0691258346967469	C00010	4.42736943777415e-06	6.92567076337527e-05	3.26366006183336e-05	0.000359976928340606	1.39761145212752
0.564646358064989	C05851	8.71818009463848e-05	0.000407991485510222	0.000468287392929783	0.00155386271290337	1.34098126497323
0.437235417555864	C00300	0.00030332842532284	0.00102198346378003	0.00146240662345643	0.00381270298258285	1.32616183598183
1.5562931070044	C00791	0.0141193746305679	0.0267796004938771	0.0604355825589932	0.0919124484751355	1.0450422778615
0.330257901260538	C00380	0.00780945424285449	0.0158775250772929	0.0107850794779948	0.0218697444970451	0.916715420167159
0.170564924858455	C05512	0.000317254736228277	0.00105270889748474	0.000628026091322752	0.00193715090140398	1.16777860885697
0.425145553800957	C00352	0.000153424426010742	0.000599999094577723	0.000298204155622213	0.00112597776002181	1.3006630033324
0.347269605562756	C05385	0.00286853247669358	0.00647637744738035	0.00532383534154151	0.0120197931937896	1.02165483039871
0.754403251709281	C00197	0.0263309507498654	0.0445905309567283	0.0186755858242513	0.0358767832939565	0.82765222555427
0.520380171416848	C00111	0.00192765265503946	0.00478475641174563	0.00218796024346095	0.00557166620137148	1.02199291064539
0.282283436686503	C00013	1.35339571044387e-05	0.00012122817779051	4.29152895589756e-05	0.000391602017225652	1.46240454025374
0.364478283236823	C06429	0.00311036484731768	0.00683226545063491	0.00470912480640639	0.0108557719221368	1.31710109211463
0.539858866512635	C01346	0.0141846285720993	0.0267796004938771	0.0255253061622988	0.0454474963377516	0.940181993716932
0.0436463030466924	C00365	5.10050025409777e-06	6.98130972279633e-05	1.04607051751404e-05	0.000327270633336534	1.53197307752509
0.484048868792417	C00122	9.33791149174844e-05	0.000426042211811023	9.87860492292106e-05	0.00058470661570803	1.30113557528414
0.418093187954583	C00092	0.00677360672085872	0.0141278083035053	0.0255253061622988	0.0454474963377516	0.884415592573622
0.321762206007715	C00035	0.000908306664111348	0.00245579209185661	0.00127490152059701	0.00340491991476519	1.18904352153664
0.424960831374	C00096	0.00111030548359548	0.00292960121575194	0.00146240662345643	0.00381270298258285	1.16916977475374
0.206683826694034	C00051	0.000115164400979759	0.000475867996501269	0.000136460358355753	0.000711543297140713	1.25198065166854
0.483919920769178	C00093	0.00234664323837017	0.00552596633551685	0.00110981348409559	0.00300060682736957	1.06329769836996
0.529575594750487	C00719	9.87467637831305e-06	0.000108127706342528	7.10889983860618e-05	0.000471772443834773	1.5642861097962
0.189918054357893	C00144 	9.57860234810442e-06	0.000108127706342528	6.01708521777704e-05	0.000439247220897724	1.48026299672606
0.207631057119871	C00242	4.64296133453316e-07	1.6946808871046e-05	7.24090251012461e-06	0.000317151529943458	1.59307110312828
0.208415375996704	C00800	0.000123281624843076	0.000494110688868008	0.00025579853886141	0.00105697886812545	1.3071163910576
0.0834728938743737	C00519	0.000227814158172724	0.000817890174423385	0.000297784496539852	0.00112597776002181	1.17883014934422
0.407046289479672	C00262	0.0139954192170764	0.0267796004938771	0.020754794855197	0.0385194921465097	0.843882218399523
0.415496017598477	C05938 	3.01063356567288e-05	0.000204054949044518	2.14429419220809e-05	0.000329294915718245	1.3818863137149
0.474750986394236	C00186	8.69235536470814e-05	0.000407991485510222	7.10889983860618e-05	0.000471772443834773	1.31234027390642
0.523877560514615	C00041	4.80488076340138e-06	6.98130972279633e-05	6.01708521777704e-05	0.000439247220897724	1.44172321456847
0.648011311558852	C00152	0.00160976850298089	0.00411776900326988	0.00415938379698703	0.00969047927170383	0.912122393097128
1.61150655665565	C02679	0.0220753228629764	0.0383690135475542	0.0312165231019544	0.052995492707969	0.875170352777885
0.127034950465478	C02291	7.69440724282719e-06	9.36152881210642e-05	2.50851393325366e-05	0.000329294915718245	1.28065155880883
0.053401937107146	C00097	0.000188658967740982	0.000700276507377544	0.000145536661886552	0.000741221603561741	1.11843368059731
0.189444199276097	C01419	0.000492457354756208	0.0014978911207168	0.000160027590768665	0.000761870486485599	1.18331138330747
6.1286345049605	C02045	7.95955384374988e-10	1.74314229178122e-07	6.01077649189496e-06	0.000317151529943458	1.63278413219381
0.167097835154098	C02985	1.25380087371912e-06	3.05091545938319e-05	2.55617057863478e-05	0.000329294915718245	1.4868333767693
0.415882002048925	C00025	3.12385442249738e-05	0.000204054949044518	2.14429419220809e-05	0.000329294915718245	1.37997670693486
1.51148816116045	C00064	0.0144934221928115	0.0268988089849638	0.0312165231019544	0.052995492707969	0.950506115954043
0.48712732819362	C00407	1.04708061717966e-05	0.000109195550077308	3.61620658607001e-05	0.000359976928340606	1.39397004989528
0.308037384059406	C00073	1.19039442981391e-07	8.68987933764152e-06	4.9821404953275e-06	0.000317151529943458	1.57733537037309
0.483929397242609	C00079	1.50319215993141e-05	0.00012122817779051	0.000160027590768665	0.000761870486485599	1.43648156092605
0.406095086203926	C00148	8.68746927686071e-07	2.37819471454062e-05	2.55617057863478e-05	0.000329294915718245	1.47118043620987
0.662352554419468	C00065	0.000232665760219165	0.000821835507870921	0.000628026091322752	0.00193715090140398	1.04134606982881
0.640418257530539	C00188	0.000371138530714177	0.00117796142357108	0.00054270611939744	0.001722502031131	1.22469250099372
0.546886523803991	C00078	0.00123691436281123	0.00322481244590071	0.00054270611939744	0.001722502031131	1.20936143434556
0.56643089942563	C00082	8.75598165250248e-05	0.000407991485510222	0.00040347840095978	0.00142518983564825	1.3402024580548
0.399358781984299	C00047	1.42842047763724e-05	0.00012122817779051	0.000116191296749769	0.000652458820210239	1.40787451129233
0.470337512147757	C00149	3.1679763778601e-05	0.000204054949044518	2.55617057863478e-05	0.000329294915718245	1.34776386863635
0.591958974419015	C00137	0.00214301907061918	0.00520606617939009	0.00366851308785382	0.00882861940923062	1.17260886097663
0.158765810618888	C03406	0.000113405049230022	0.000475867996501269	6.01708521777704e-05	0.000439247220897724	1.22119133382821
0.12737522969951	C03413	2.04179705285457e-06	4.12490603483701e-05	5.08537366761251e-05	0.000439247220897724	1.4948716669601
0.00338490156309842	C04376	0.000103414726440603	0.000462200512050857	0.000518505893837266	0.00169481777239345	1.33686480542442
0.350559555338304	C03793	2.2602224848422e-06	4.12490603483701e-05	7.10889983860618e-05	0.000471772443834773	1.41692907904929
0.440129176353817	C01042	0.0236594385726423	0.0404798206828802	0.0417788570110625	0.0687937570332532	1.06101613766998
0.288331696140734	C00624	7.016601359385e-06	9.03903351591362e-05	8.38633196856547e-05	0.000510168528087733	1.54661933307892
0.176284021876795	C06241	0.00273447686494139	0.00623802534814755	0.000674373232427955	0.00205121858196836	1.08078145857705
0.315275732480375	C00004	0.000612821322829306	0.00181361986080565	0.000964689358428327	0.00277982854599742	1.13474289679666
0.0585134926317994	C00438	0.00577886182664946	0.0121689494234253	0.00110467454376716	0.00300060682736957	1.09912373758644
0.298253418358896	C00153	5.32555742973105e-05	0.000315215426246243	0.000136460358355753	0.000711543297140713	1.31720874646163
0.338691849027179	C01210	0.000179858992934133	0.000679122749182331	0.00110981348409559	0.00300060682736957	1.27863704609921
0.413101691842423	C00077	0.00847377091752919	0.0168705075539899	0.00962230002926217	0.0198800349661171	1.06288287417939
