logFC	AveExpr	t	p_value	adj.P.Val	B	logP	name
-9.9686508358249	18.1951644948789	-8.47984328603704	1.09946615685099e-09	4.76229743402849e-07	11.7681241200481	6.32218348378973	RAD54L
9.16682650544475	48.9947473317578	8.44232152940156	1.2141727935138e-09	4.9272710691249e-07	11.6794818937691	6.30739354477058	AHNAK
-5.57539570873469	22.2655467323637	-8.44204697789557	1.21505557487409e-09	4.9272710691249e-07	11.6788324871807	6.30739354477058	RNASEH2A
-9.85186022261264	20.5067436548048	-8.43965390593728	1.22277788389195e-09	4.9272710691249e-07	11.6731715759476	6.30739354477058	POLQ
-12.0621340639939	20.3276008894812	-8.42894658722109	1.25794652885788e-09	4.9272710691249e-07	11.6478321665954	6.30739354477058	DEPDC1
19.9090454814959	25.5642142230377	8.41599940017558	1.30185116948985e-09	4.9272710691249e-07	11.6171684260548	6.30739354477058	PDK4
-11.3596455790475	19.110751867865	-8.41537005073523	1.30402466495225e-09	4.9272710691249e-07	11.6156772359634	6.30739354477058	AURKB
16.2578607376307	23.3428329985821	8.49181607651724	1.37950234620596e-09	5.10387128463994e-07	11.5281889420813	6.29210028669197	ADIRF
-5.90586751781159	27.6723287458187	-8.36188832843112	1.50290100956924e-09	5.3770466983927e-07	11.4887345881515	6.26945619176052	E2F3
-11.3562344737516	18.556023028665	-8.35424012293081	1.5337648267086e-09	5.3770466983927e-07	11.470545180327	6.26945619176052	CCNE1
-13.3740335689828	23.59959767035	-8.35148487949258	1.5450408456765e-09	5.3770466983927e-07	11.4639903053295	6.26945619176052	CDC20
-9.38732009140686	17.6319220879318	-8.34439428802493	1.57444917121696e-09	5.3770466983927e-07	11.447116057381	6.26945619176052	CDC25A
17.4521456998707	21.612707748433	8.32958148623718	1.63773766015941e-09	5.48765718995679e-07	11.411839615849	6.26061302652147	EGR3
-4.59110181346826	21.6482833775168	-8.30923738431625	1.72890388096212e-09	5.68585259666783e-07	11.3633358335238	6.24520440340104	SASS6
-6.6775088910673	16.5893151139423	-8.29259346935382	1.80732059700769e-09	5.81329899239592e-07	11.3236069557451	6.23557733962604	EME1
15.8610159113714	20.3717223810473	8.28727674712521	1.833125421331e-09	5.81329899239592e-07	11.3109070891342	6.23557733962604	ADAMTS15
-14.4679422112854	25.2802417680896	-8.26562866968563	1.94212630076392e-09	5.95498263521911e-07	11.2591526600204	6.22511950058582	MYBL2
12.8815010764798	13.4445226150207	8.26510035683625	1.9448673508796e-09	5.95498263521911e-07	11.2578887223619	6.22511950058582	GPIHBP1
5.45654444406505	32.167851868031	8.24439741657282	2.05543885006999e-09	6.18687093871066e-07	11.2083255392197	6.20852894349033	LTBP3
-14.2716177063444	26.7897431415561	-8.210330405037	2.25149842751989e-09	6.56249245509386e-07	11.1266270325813	6.18293118289463	IQGAP3
17.6966617484718	22.7798942483105	8.20989294517257	2.25413615496777e-09	6.56249245509386e-07	11.1255767862056	6.18293118289463	CHRDL1
-11.7149046294114	23.2108456851647	-8.19495221010283	2.34613642324084e-09	6.72016721618292e-07	11.0896899452837	6.17261992037445	BUB1
-7.58677112836852	30.0532759723898	-8.18401454028811	2.41590176487619e-09	6.77581359199903e-07	11.0633968671579	6.16903855029833	JPT1
8.91224026523397	26.1713228672641	8.1612658329655	2.56784126598505e-09	7.01573739117361e-07	11.0086534126171	6.15392667558539	CBX7
-7.73401285757064	25.3363128166811	-8.14006795287735	2.71816874088876e-09	7.31393313173387e-07	10.9575717812951	6.13584901455468	SPAG5
7.97928534325086	26.519175805939	8.48028198306225	2.44187212054698e-09	6.77581359199903e-07	10.9277327777171	6.16903855029833	PARM1
11.1239713401224	19.6217834447693	8.12251693474193	2.84939192672082e-09	7.45210888498423e-07	10.9152270693446	6.12772080812331	SYBU
17.1450030230052	24.8570789626347	8.11806393175596	2.88369875652189e-09	7.45210888498423e-07	10.9044761149966	6.12772080812331	TNXB
-11.3185195557635	16.1163917120879	-8.11414292996491	2.91425468088626e-09	7.45210888498423e-07	10.8950071172805	6.12772080812331	SGO1
11.6198710996757	15.9968516421513	8.11120434474812	2.93737047102256e-09	7.45210888498423e-07	10.8879090891123	6.12772080812331	SEMA6B
-12.6802794406465	23.7848587400534	-8.08741196146724	3.1315317999727e-09	7.75513468054235e-07	10.8303919716968	6.11041065555399	CBX2
-9.75468122996807	40.6113649765096	-8.0780237631061	3.21169267663713e-09	7.75513468054235e-07	10.8076730879692	6.11041065555399	VEGFA
4.74818736744421	24.0594135173232	8.07773977282049	3.21414977710493e-09	7.75513468054235e-07	10.8069856431184	6.11041065555399	FAM172A
8.40469811700946	18.277142928648	8.07574207664009	3.23148807004974e-09	7.75513468054235e-07	10.802149553014	6.11041065555399	CFAP69
12.6158476084473	20.8348468210664	8.05319044507005	3.43394293405294e-09	8.03960051440233e-07	10.7475145017135	6.09476553069198	TSPAN7
-9.20103651059121	17.9373950109234	-8.05247602199089	3.44056331490837e-09	8.03960051440233e-07	10.7457824548882	6.09476553069198	CDT1
14.6221825155693	19.2771497879241	8.04467055425793	3.51374582389999e-09	8.10397559566752e-07	10.7268539329037	6.0913018754813	PTGER3
19.4843629678525	24.5965844463743	8.12621223231725	3.57741130722012e-09	8.14503171857975e-07	10.6800637862239	6.08910722011209	SVEP1
16.6584223446113	19.1777388966505	8.02261708371214	3.72918692810423e-09	8.23785290628264e-07	10.6733245514209	6.08418596699967	CFD
15.0267359889131	28.3105855682111	8.01586937772197	3.79775339602327e-09	8.23785290628264e-07	10.6569317189465	6.08418596699967	SLIT3
-8.09186084715884	16.8090773477726	-8.01477203436734	3.80902457451515e-09	8.23785290628264e-07	10.6542652015622	6.08418596699967	CCDC150
5.04350643414692	23.0363423093542	8.01321717371104	3.82505333272368e-09	8.23785290628264e-07	10.6504866225467	6.08418596699967	DYNC2H1
11.8365523947303	26.3483823111383	8.00831486512345	3.87604070920962e-09	8.23785290628264e-07	10.6385708219532	6.08418596699967	BCL2
-5.88967535235418	14.8209662470577	-8.00636605181679	3.89650117758738e-09	8.23785290628264e-07	10.6338329476219	6.08418596699967	AKR1E2
-4.72657287517513	30.1844535519918	-7.98704711488969	4.10536727752799e-09	8.36951376702256e-07	10.5868351245022	6.07729977192704	PSMD14
4.2464355359832	25.7661865890406	7.9853553961875	4.12419083934996e-09	8.36951376702256e-07	10.5827169944022	6.07729977192704	MAPKBP1
5.79885924409958	26.5483577386505	7.98439066629862	4.13496454294621e-09	8.36951376702256e-07	10.5803683748307	6.07729977192704	CCNDBP1
-9.49079085568998	13.9604172428112	-7.98329012388471	4.14728988962208e-09	8.36951376702256e-07	10.5776889538464	6.07729977192704	CDC25C
-12.3926771286154	21.5567779557519	-7.96924515247413	4.3079042648941e-09	8.59596312811846e-07	10.5434788394826	6.0657054560574	MELK
13.9192713608971	22.4624295224744	7.9598677699053	4.41864871562822e-09	8.71897583787129e-07	10.5206216229454	6.0595345258568	PDGFD
-10.9127436651898	22.4657553850238	-7.95496622083028	4.47768214859873e-09	8.7383689315346e-07	10.5086690187934	6.05856962344571	AURKA
-8.98344831071036	21.3632455893115	-7.94044168345646	4.65736486223211e-09	8.82534672164813e-07	10.4732296386092	6.05426822346528	DNMT3B
-8.80343409264428	21.0709594891803	-7.93933629407686	4.67133617790936e-09	8.82534672164813e-07	10.4705312550123	6.05426822346528	CDC6
-10.9899478929392	23.3936571602405	-7.93312907655554	4.75058602066704e-09	8.84616210560815e-07	10.4553753816764	6.05324510646245	KIFC1
-9.80243493011977	22.6954794702147	-7.92923332999575	4.80102117109415e-09	8.84616210560815e-07	10.4458604278658	6.05324510646245	DTL
-10.10196691502	20.5285806805338	-7.92687698156021	4.83179077788159e-09	8.84616210560815e-07	10.4401042114315	6.05324510646245	WDR62
8.34995028913979	12.3429271838388	8.12706605499301	4.56240878524623e-09	8.80693669752041e-07	10.4262958091307	6.05517512526646	FPGT-TNNI3K
3.8056219701397	34.9843517313204	7.91737590691699	4.95790486477961e-09	8.98443188710419e-07	10.4168862021293	6.04650937944497	PJA2
-11.1516867204014	22.1303567945195	-7.90925067526235	5.06840827903543e-09	9.03852788582371e-07	10.3970198744633	6.04390229774642	KIF2C
-8.20188809033365	23.8696131457935	-7.90567745684887	5.11779358661769e-09	9.03852788582371e-07	10.3882802336994	6.04390229774642	FANCA
-5.63745404757745	40.8244016671248	-7.90405037214908	5.14044324831463e-09	9.03852788582371e-07	10.3842999706852	6.04390229774642	HSPD1
-7.20740591833101	20.0809139022061	-7.88626259745245	5.39480317941575e-09	9.39277545718081e-07	10.3407612928139	6.02720605974294	BRIP1
6.84980618607404	16.4912210226471	7.87052350137193	5.63052210382031e-09	9.70800408172281e-07	10.302198579375	6.01287004974129	SYNC
-5.94763720326415	32.6757720679865	-7.86482119515596	5.71848407652941e-09	9.71481671569935e-07	10.2882183175388	6.01256538859083	HSPE1
-3.8038087518138	23.8913054142328	-7.85923488412745	5.80601110144280e-09	9.72725954250213e-07	10.2745178477359	6.01200949613514	RFC5
12.5426701106165	13.5220395627641	7.94691352640437	5.74388059659008e-09	9.71481671569935e-07	10.2566248918604	6.01256538859083	ADCYAP1R1
19.5539217968159	26.2678957860936	7.84292982133793	6.06934756342685e-09	1.00734152690558e-06	10.2345036007798	5.99682326221294	FOSB
-12.6707225213634	20.3118198179887	-7.83190847880747	6.25419413964143e-09	1.02183826716196e-06	10.2074342593082	5.99061783731036	MCM10
-10.0368891070695	17.7374402737557	-7.83087778998555	6.27177043305669e-09	1.02183826716196e-06	10.2049019002676	5.99061783731036	SKA3
-11.3144587863158	24.4432371868777	-7.81834048522291	6.48963085383987e-09	1.04772140303038e-06	10.1740859477611	5.97975418415729	CCNA2
17.633738867893	22.3975412043881	7.81062559581363	6.62749870797942e-09	1.05096977780489e-06	10.1551118993541	5.97840977257431	SCUBE2
5.50032045064246	21.959647304289	7.81059172311315	6.62811054193074e-09	1.05096977780489e-06	10.1550285736408	5.97840977257431	RHOBTB2
5.62081448527357	19.5485705165369	7.79947651296275	6.83201339060811e-09	1.07371438764433e-06	10.1276765755199	5.96911122735725	DNAJC18
13.467756644627	22.634401592395	7.79282594154624	6.9570507798801e-09	1.08377425263062e-06	10.1113025076732	5.96506117079297	BTNL9
-9.97237800906231	16.666280958248	-7.77605922669048	7.28270303614628e-09	1.12463933233845e-06	10.069993653572	5.94898673185379	ERCC6L
-4.90370023579601	33.6595194230777	-7.7688988717759	7.42645492654651e-09	1.13538172813153e-06	10.0523400616345	5.94485809922061	CDK16
-5.10886646614624	26.2953820091707	-7.76532607110802	7.49925746006285e-09	1.13538172813153e-06	10.0435286974115	5.94485809922061	PFDN2
-4.50272290291731	17.6170485487124	-7.76314462284519	7.54406463874773e-09	1.13538172813153e-06	10.0381478330767	5.94485809922061	PSMC3IP
-10.9591903773352	21.6489524646325	-7.75491541900904	7.71555563323387e-09	1.15143321420673e-06	10.0178431385914	5.93876124705506	UBE2T
10.005400099861	19.3102557067286	7.73543314777102	8.13751275689758e-09	1.20428407541453e-06	9.96973399996038	5.9192710564064	CYGB
-8.1778300323858	22.339204710704	-7.72351860349488	8.40704194115424e-09	1.22377588387671e-06	9.94028570715802	5.91229810940254	CDCA3
6.03186626731377	26.4747450339504	7.71615676885313	8.57809545525855e-09	1.23852355438973e-06	9.92207987999511	5.90709572953498	CEP68
18.2015491252523	22.8061394669165	7.80605742308957	8.35531422595519e-09	1.22377588387671e-06	9.92058053541214	5.91229810940254	OGN
-12.6256748439211	20.4826726731653	-7.70550645788329	8.83183482240563e-09	1.26487544041211e-06	9.89572797617453	5.89795223986773	KIF14
-8.92548628214508	13.4082897054555	-7.69709032920963	9.03772877664689e-09	1.28400820275578e-06	9.874892656829	5.89143220181219	MND1
11.9231331857652	16.8417316887067	7.67922136618117	9.49119293571602e-09	1.33152711988586e-06	9.83062214722471	5.87564998363973	CLEC3B
12.7450901005408	21.7410944375709	7.67803310994047	9.52215463852156e-09	1.33152711988586e-06	9.8276766261869	5.87564998363973	SLIT2
4.16485334686983	36.4047824348134	7.66866473669003	9.76988109655642e-09	1.35549467495114e-06	9.80444673589196	5.86790218420218	ADD1
-11.5808722815794	22.6814621330536	-7.66506425446232	9.86682027706776e-09	1.358332258143e-06	9.79551564851366	5.86699398541011	PSAT1
-4.17621239221277	25.3772852292343	-7.65412149029394	1.01674806814902e-08	1.38895607248141e-06	9.76836059877532	5.85731148916562	ALG3
-12.3477939528709	22.7512928738471	-7.63062452389808	1.08449046682128e-08	1.44966568732537e-06	9.70999456516187	5.83873214044775	KIF20A
-12.819712222381	23.2681802393365	-7.62762843776358	1.09345163825045e-08	1.44966568732537e-06	9.70254675642462	5.83873214044775	BIRC5
-9.98270374119254	17.5308707196265	-7.62690094595377	1.09563885755452e-08	1.44966568732537e-06	9.70073813348413	5.83873214044775	CDC45
6.58316883879962	26.3725486657358	7.62608350613169	1.09810180794455e-08	1.44966568732537e-06	9.6987058013921	5.83873214044775	CPEB2
9.46514813798266	35.0707226664201	7.62229201196611	1.10959931323956e-08	1.44966568732537e-06	9.68927810019927	5.83873214044775	TGFBR2
8.82400127942378	30.7016050358676	7.62065638825137	1.11459692136168e-08	1.44966568732537e-06	9.68521043357762	5.83873214044775	TNS2
-9.82521200475337	20.5908067052157	-7.61943951913515	1.11832985620573e-08	1.44966568732537e-06	9.68218393289729	5.83873214044775	TICRR
-10.7568473321181	20.5723381290312	-7.61281942541403	1.13886153612649e-08	1.45645436085516e-06	9.66571532040061	5.83670311978284	TTK
-10.1377124758536	22.2944285823186	-7.61246568419192	1.13996934601536e-08	1.45645436085516e-06	9.66483515582814	5.83670311978284	ESPL1
-7.14637160916705	17.2366997610944	-7.60435826951823	1.16566139283187e-08	1.46050703423465e-06	9.6446578105648	5.83549634699448	EEF1AKMT4
10.3271223409295	16.086466131778	7.59890063691671	1.18328673217837e-08	1.46050703423465e-06	9.63106993484756	5.83549634699448	EBF3
-4.95508373155469	22.2904844844531	-7.59860119326274	1.18426157401763e-08	1.46050703423465e-06	9.63032428900277	5.83549634699448	CDCA4
11.5479051502192	16.0414662311863	7.67598140571192	1.18356806951234e-08	1.46050703423465e-06	9.60764765628255	5.83549634699448	MRGPRF
12.645389670961	18.3787372333178	7.5831708321412	1.23561470954202e-08	1.50901416323846e-06	9.59188413322003	5.82130668402332	C16orf45
-5.81381005251928	27.6867465297741	-7.57972095581467	1.24740199602506e-08	1.50901416323846e-06	9.58328524840273	5.82130668402332	RCC1
14.2519968242042	18.2234178325341	7.57133070658954	1.27654788091913e-08	1.52150883222727e-06	9.56236546754787	5.81772552225656	LIPE
18.1520208161279	27.0181910472659	7.57132641638538	1.2765629596366e-08	1.52150883222727e-06	9.56235476808479	5.81772552225656	MYH11
11.0081983808544	13.9490398348697	7.85701833872231	1.16409466610724e-08	1.46050703423465e-06	9.55502194972869	5.83549634699448	ASPA
12.0670056694455	39.1749650688284	7.55838762897489	1.32287137935436e-08	1.56619152173027e-06	9.53007471451546	5.80515513132994	IGFBP4
13.8478923533087	19.0982089591685	7.5526577580452	1.34392013600432e-08	1.58057468180799e-06	9.51577224296399	5.80118497902032	EDNRB
-4.19432169497061	25.2502093961402	-7.53769112003686	1.4005184661224e-08	1.6054157845707e-06	9.47839218707366	5.79441247132171	DSN1
11.4209693423828	23.393811096752	7.5364726725609	1.40523136217931e-08	1.6054157845707e-06	9.47534767845723	5.79441247132171	KLF2
-13.3286897599224	27.4958700181835	-7.53453581203286	1.41275620004553e-08	1.6054157845707e-06	9.47050766411666	5.79441247132171	TPX2
-12.4020406087083	26.0829043473281	-7.53320544635776	1.41794844409971e-08	1.6054157845707e-06	9.46718291739938	5.79441247132171	ANLN
-8.7917577315777	24.0520703213187	-7.53298423442414	1.41881368160315e-08	1.6054157845707e-06	9.46663005797934	5.79441247132171	CKS2
9.63994897793127	15.1510506538059	7.53286457592536	1.41928193128892e-08	1.6054157845707e-06	9.46633100109561	5.79441247132171	TSPAN11
17.7245344520424	21.4299755258435	7.92789917885266	1.24908543271611e-08	1.50901416323846e-06	9.44479388099272	5.82130668402332	ABCA8
10.4629309797623	12.7482428544018	7.59771596370893	1.4608656559376e-08	1.64199450530353e-06	9.4181711782908	5.78462830051764	KANK3
3.6916418688442	29.8215970307053	7.5070218740972	1.52417589362137e-08	1.70237985502025e-06	9.40169727561242	5.76894352854465	TBC1D14
-8.86655087753449	16.5648975398052	-7.47254738341477	1.6764695750413e-08	1.86077644894741e-06	9.31533221617693	5.73030579926057	SPC24
-5.03091372531973	31.5451204736169	-7.46191100116493	1.72650694917216e-08	1.90441223045643e-06	9.28865327407953	5.72023903807619	DESI2
-4.42153181929657	26.2076241072484	-7.45706966099188	1.74978164362599e-08	1.90608186402682e-06	9.27650476779743	5.71985845084794	TUBG1
12.3592157195001	23.2920878548645	7.45491962701887	1.76021975167745e-08	1.90608186402682e-06	9.27110860589126	5.71985845084794	RERG
8.14577882935715	25.2986585664889	7.45118055597159	1.77852311851488e-08	1.91422982192156e-06	9.26172277587625	5.7180059221493	RNASE4
-7.68822793653119	17.7739294697125	-7.43811605356163	1.84400584837207e-08	1.95621245206283e-06	9.22891329853116	5.70858398096554	PIF1
6.19614935801695	8.96396068427323	7.61073792612187	1.74974138606827e-08	1.90608186402682e-06	9.22864980145446	5.71985845084794	KIF17
-8.17376954307011	16.9885578088256	-7.51336399052399	1.83437155320549e-08	1.95621245206283e-06	9.21577133066584	5.70858398096554	MSL3P1
-5.53203941770942	29.7868313591506	-7.43226878500551	1.87410125067145e-08	1.96863325302059e-06	9.21422128648108	5.70583518331576	RAB5IF
-9.29356347896648	25.7519766551261	-7.43018237387001	1.88496005580264e-08	1.96863325302059e-06	9.20897778970808	5.70583518331576	CCNB1
4.94341430954056	31.7559016779759	7.42604798373438	1.90666658888193e-08	1.96863325302059e-06	9.19858564178342	5.70583518331576	FBXL5
12.4106774149387	30.9493438391527	7.41967553081818	1.94062127651181e-08	1.99210943639152e-06	9.18256340151899	5.70068680732022	CPE
21.8767447232145	21.2566054128504	7.49976839847231	1.90308293345624e-08	1.96863325302059e-06	9.1798068074512	5.70583518331576	PLIN1
-11.012062140726	26.4308815973481	-7.40531991643754	2.01937833822008e-08	2.06104252347416e-06	9.14644903418946	5.68591304775516	CDK1
17.4603057672636	16.58593808699	7.67573923299848	1.85057543750524e-08	1.95621245206283e-06	9.14432802527184	5.70858398096554	PI16
5.02799765266099	28.3398169754127	7.40178657219766	2.03925517630624e-08	2.06943615291557e-06	9.13755595330587	5.68414796808622	SIDT2
-4.8089635950966	34.1506936332433	-7.3902449139305	2.10557653778931e-08	2.12459850764775e-06	9.10849503093891	5.67272312791359	PSMD4
-10.6863226468456	21.6894011937524	-7.38057772720072	2.16280816297841e-08	2.17001752352167e-06	9.08414010639369	5.66353675908325	CCNB2
-7.55533278382793	20.0564278406991	-7.3783375099224	2.17629436494383e-08	2.17128155208075e-06	9.07849445106221	5.66328385752815	CENPN
-9.11546176420739	16.0897460238054	-7.3749293768612	2.19697525113617e-08	2.17966946843169e-06	9.06990419886224	5.66160935911085	SPC25
-7.62316843653686	10.0487772437316	-7.37121187973465	2.21976077712435e-08	2.18990673646571e-06	9.06053241772571	5.65957438045704	HPDL
13.6923044675538	29.8799196214936	7.36923802924009	2.23195629990592e-08	2.18990673646571e-06	9.05555560510178	5.65957438045704	SLC40A1
-10.7859969614842	17.5631319752919	-7.36480566437391	2.25959009757031e-08	2.20483849135995e-06	9.04437806483394	5.65662321793316	CDCA2
-12.6405442211161	21.1124147185688	-7.35831284440583	2.30069769826801e-08	2.23268253680555e-06	9.02799973369679	5.65117302449465	FAM83D
-5.49041177511411	24.6976193096276	-7.33294086351311	2.46874143505713e-08	2.37483002451809e-06	8.96394434929361	5.62436746900987	DONSON
-9.57872733147694	23.4916904761584	-7.33218699811294	2.47392057286923e-08	2.37483002451809e-06	8.96203979498456	5.62436746900987	UHRF1
-5.08992542086558	33.1559888260008	-7.32251066494871	2.54138478011617e-08	2.41350012353385e-06	8.93758696851707	5.61735267461613	MCM3
5.57243545140913	32.2177264357703	7.30686778176741	2.65441816552503e-08	2.50743681923186e-06	8.89803004642449	5.60077000124061	H6PD
13.9336500359603	28.612669607893	7.30045114735361	2.70224616007179e-08	2.53506648356718e-06	8.88179465938931	5.59601064656033	FHL1
6.11627015990455	24.4140647657121	7.29912795403726	2.71221708360698e-08	2.53506648356718e-06	8.87844603797385	5.59601064656033	BORCS7
-10.1801916505569	20.9440800681701	-7.29223351777043	2.76477691657068e-08	2.55706015381786e-06	8.86099448081271	5.59225905524943	PKMYT1
9.7136467311152	25.4181634217007	7.29039794803143	2.77894368875977e-08	2.55706015381786e-06	8.85634713851682	5.59225905524943	CMYA5
-5.39257166105281	29.622975722958	-7.28442340616493	2.82556638720584e-08	2.58655842630869e-06	8.84121758037018	5.58727770711112	NME1
12.5342018833978	35.6321108100754	7.27719273743705	2.88305352777942e-08	2.61589599771259e-06	8.82290082939314	5.5823795266006	GSN
10.6247897517226	19.9197454444015	7.27669242799404	2.88707481024646e-08	2.61589599771259e-06	8.82163319094591	5.5823795266006	NOSTRIN
6.42218861174243	22.6806261259424	7.26689730007408	2.96695974919241e-08	2.67463137999533e-06	8.79680859894802	5.57273606435875	CALHM2
-6.50857524163144	34.9277870551124	-7.26318599005287	2.99780981974194e-08	2.6781400376951e-06	8.78739945116572	5.57216671783627	CDK2AP1
7.14295019382598	26.2795672587682	7.26131309506069	3.01350142205999e-08	2.6781400376951e-06	8.78265048756712	5.57216671783627	RAB30
-9.01105411974912	16.8436886754544	-7.26100469025205	3.01609329094555e-08	2.6781400376951e-06	8.78186844409212	5.57216671783627	E2F7
-6.36949415772425	18.2462071084796	-7.25732314410875	3.04720849148967e-08	2.69230724379926e-06	8.77253193536496	5.56987538030518	PDSS1
-8.49660282071152	9.13972790544365	-7.85596409379016	2.51174334164813e-08	2.39817473141554e-06	8.77086937550365	5.62011917731514	ERICH5
3.4765497444773	27.6808772214764	7.25051068046661	3.10564603802557e-08	2.73035485095525e-06	8.75525067633019	5.5637809061472	UBR1
4.91574037480768	30.6528304920063	7.2474334327811	3.13241401792887e-08	2.7367895887802e-06	8.74744260676136	5.56275859095099	VAMP2
9.17227518098618	13.3697702540558	7.24571893910882	3.14742917344844e-08	2.7367895887802e-06	8.74309179432683	5.56275859095099	NAALAD2
