logFC	AveExpr	t	p_value	adj.P.Val	B	logP	name
-1.41702349381729	29.1331332152248	-3.74908179879183	0.00070635862704395	0.00200899401717695	-0.917671957937263	2.69702135658719	C00219 
-0.806207593804704	31.0023111745848	-3.7430248614926	0.000718266535318967	0.00201667142608787	-0.933669009697694	2.6953648551145	C00158
-1.27822475639837	26.6972590446735	-3.71363925344617	0.000778864442915453	0.00215913054428461	-1.01113912260813	2.66572109877346	C00062
-0.739658281740404	26.961514840765	-3.6474303654009	0.0009341533706115	0.00255724485204898	-1.18481070333061	2.59222768699019	C00188
-1.0056191573562	31.872195670523	-3.5951011396788	0.00107774791641681	0.00291391103327508	-1.32118297404757	2.53552371212249	C00245
-1.09712934578238	28.6917279515342	-3.58474163322089	0.00110860732667124	0.00296079273830491	-1.34808394468723	2.52859199307033	C00078
-1.13214903661776	22.2663826272088	-3.5646198253236	0.001171008818549	0.00308977025617146	-1.40024225422117	2.51007381189762	C00295
-1.40847070395974	22.8114202324031	-3.51301628669178	0.00134696125487511	0.00351172041449582	-1.53343386901157	2.45448006773037	C00111
1.75466865891085	25.3764061658514	3.50612519292952	0.00137230862121688	0.00353571280054702	-1.55115677448249	2.45152301916894	C00906
-0.630223349725611	25.8932042025063	-3.49328174905862	0.00142078456638748	0.00361804441905648	-1.58414774181691	2.44152610557109	C00065
-2.34976323251079	25.2556871298892	-3.45051103916072	0.00159441784258213	0.00401353456925847	-1.69362700284391	2.39647299201858	C00015
-3.18126514279693	17.3734715142109	-3.41831456626213	0.00173843472718427	0.004309823910309	-1.77564007549496	2.36554047377045	C06241
-2.28531157668844	22.9507358405022	-3.41552606556863	0.0017514809498516	0.004309823910309	-1.78272670136773	2.36554047377045	C00019
-1.19674013261584	26.4233471900056	-3.3627658115078	0.00201682074619179	0.00490759714906668	-1.91630675306167	2.30913109450208	C06429
-1.39016561481128	22.1389783883228	-3.32737748205186	0.00221599535149985	0.00533299980196118	-2.00535718459881	2.27302843244448	C05660
-1.25191521359912	25.7689744294006	-3.29209945753475	0.0024332540417092	0.00577186931912986	-2.09368112093729	2.23868351032686	C16513
-1.08901278420822	27.3889038643143	-3.28560196861748	0.00247543399034203	0.00577186931912986	-2.1098988832315	2.23868351032686	C00093
-1.39561677154936	21.7083887817483	-3.28529814694023	0.0024774233607224	0.00577186931912986	-2.11065684180564	2.23868351032686	C05385
-0.619572470915447	28.4603318137449	-3.26690116675699	0.00260077830021969	0.00599547839734855	-2.15648877785209	2.22217615751271	C00183
-1.2966324313851	25.0570998740256	-3.22107598375008	0.00293411454073951	0.00669344879606201	-2.27009782310364	2.17435005455444	C05382
-2.90375286219153	20.1526909237959	-3.18813086745825	0.00319857917463311	0.0072215344252026	-2.35127622045245	2.14137051412065	C00788
-3.28568534036901	17.6386433397098	-3.16854466276701	0.00336642795630392	0.00752293594316897	-2.3993358737677	2.12361263612667	C00438
-0.783391870290814	30.2046047449513	-3.15940269454258	0.00344761600451814	0.00760054956779636	-2.42171583715629	2.11915500434653	C00137
-1.87326151868931	30.5265688861885	-3.15685514916658	0.00347057057890245	0.00760054956779636	-2.42794639673851	2.11915500434653	C02862
-0.645437265266764	26.1278752898367	-3.09315512841899	0.00409417192352744	0.00883810623607047	-2.58288218602676	2.05364078242275	C00152
-0.644627723614583	26.1283216586672	-3.09106119730369	0.00411637824693693	0.00883810623607047	-2.5879468662206	2.05364078242275	C02642
-0.691158367109292	31.8268240636466	-3.05645248951083	0.004500392732449	0.00956879619811972	-2.67138999572104	2.01914269518013	C15025
-2.22112084602914	21.2667115367586	-2.96724834812863	0.00565281125280676	0.0117572871436747	-2.88409120062095	1.92969287506662	C00112
-0.585031622090447	32.514111045807	-2.96377187560409	0.00570293698896596	0.0117572871436747	-2.89230965576582	1.92969287506662	C00114
-1.40261095813286	25.3269093819335	-2.96204718595954	0.00572796000936099	0.0117572871436747	-2.89638484797378	1.92969287506662	C00380
0.898802863912941	22.1233089633413	2.96091602366168	0.00574442796517441	0.0117572871436747	-2.89905689588049	1.92969287506662	C00408
-1.36685087329881	27.3953298771684	-2.95666556728838	0.0058067083624329	0.0117747141793778	-2.90909224469658	1.92904962618001	C00092
-1.19681730530431	25.4782287412183	-2.90180210557183	0.00666995482638887	0.0134011018988914	-3.03788808903505	1.87285949052076	C00490
-0.933001777951709	24.2845785212512	-2.89752831117931	0.00674204434910439	0.0134227973859442	-3.04786300817048	1.87215696533874	C00077
-1.73893834517618	24.9913904356677	-2.78528767270736	0.0089191479918548	0.0174925042294956	-3.30672740723688	1.75714801240817	C00328
-1.76398122148353	23.6009259106552	-2.78104796820856	0.00901306169505654	0.0174925042294956	-3.31638588896343	1.75714801240817	C05635
-1.07684488119339	25.5952016690491	-2.78047551651032	0.00902581268462557	0.0174925042294956	-3.31768931115365	1.75714801240817	C00117
-1.28379630561004	30.1737947340231	-2.67210222463407	0.0117674612457994	0.0225656654079288	-3.56146713596107	1.64655185564125	C00262
-1.46098668706463	19.8043267886791	-2.66923509128877	0.0118495503283644	0.0225656654079288	-3.56783453517732	1.64655185564125	C01346
0.829292917894819	31.3657263908745	2.66025517702658	0.0121101077955603	0.0228630483381699	-3.58774943571794	1.64086586544617	C00791
-1.81875706673504	23.1920214896815	-2.64234801659589	0.0126456366023573	0.0236700377428739	-3.6273354929005	1.62580104956949	C00345
-1.50009481692558	21.4744446201331	-2.5954900521524	0.0141525262613245	0.0262661292477124	-3.73011108345176	1.58060392303495	C00881
0.735098330618086	29.6342869212859	2.58553313446923	0.01449339730387	0.026481044086649	-3.75179719713266	1.57706489566243	C05100
0.734856993638701	29.6339857616109	2.58495202784183	0.0145135235071945	0.026481044086649	-3.75306117455573	1.57706489566243	C00064
-1.04778312647269	27.5918210108476	-2.58157261744633	0.0146310791528974	0.026481044086649	-3.7604081446367	1.57706489566243	C01879  
-2.48505410733614	19.34741276455	-2.57494141385431	0.0148643093021092	0.0266826535832945	-3.77480646849957	1.57377098212897	C00673
-1.60785418841121	26.9157279692157	-2.55893272409909	0.015441565698412	0.0274935194142458	-3.80946648870949	1.56076966305381	C00008
-0.784697013328259	23.2594217010409	-2.5311566233689	0.0164923880469954	0.0291276853410645	-3.86926683925171	1.53569402562099	C00021
-1.51995913637771	27.9613805422469	-2.46750301005727	0.0191530193274455	0.0335560898616846	-4.00466919005467	1.47422865125302	C01042
-0.882649420189974	23.5894118639815	-2.43206007245993	0.0207995221601001	0.0361515504211263	-4.07905296210712	1.44187307250774	C19910
-1.18579687827483	22.1221220549121	-2.39021445395899	0.0229091956320785	0.0393988826684214	-4.16592421352857	1.40451609436274	C00120
-1.14013023248688	24.9657927616089	-2.38797027637461	0.0230276574500363	0.0393988826684214	-4.17055370748431	1.40451609436274	C00197
-2.21890169799318	19.1370322371252	-2.38069067575261	0.0234157647878824	0.0394850845466877	-4.18554996936951	1.40356692772511	C00250
0.867775825261749	23.3787236589226	2.38026514347998	0.0234386346624174	0.0394850845466877	-4.18642559917543	1.40356692772511	C11924
-1.20492117790811	20.2922528937532	-2.33953747817554	0.025723745722363	0.0430038191847137	-4.26972581563037	1.36649297285782	C01250
0.703024930682002	23.966924024205	2.29091119037289	0.0287151271624434	0.0476410064285992	-4.36785140479139	1.32201907250894	C14825
0.590100715961771	26.5789082685565	2.28322112974874	0.0292159408048989	0.0481074514005479	-4.38323519546986	1.31778765020608	C02679
-1.17827092423783	24.6904781355069	-2.27858014376533	0.0295219791766934	0.0482486077589243	-4.39250146808693	1.31651521395418	C00130
-0.934478024072479	28.1044773477473	-2.24782166084765	0.0316242706348365	0.0513015945854014	-4.45357147549882	1.28986913568978	C02990
-1.29498678654861	21.3680320791613	-2.23017239581824	0.0328903960245473	0.0529632112454108	-4.48834246744794	1.27602569079113	C02220
-1.13719988871378	25.6837318213779	-2.22423745838906	0.0333262599693823	0.0532733644766038	-4.49999019987913	1.27348987450328	C00475
-0.690657434569939	28.4447560729615	-2.22034608956046	0.0336148456390393	0.0533452985141275	-4.50761501457406	1.27290385026659	C00299
-0.566827612395478	23.3293470535472	-2.13422028264304	0.0406009999124894	0.0639684818765121	-4.67385066060299	1.19403395599616	C00108
0.567068015744812	20.9102417964067	2.1203374023034	0.0418405620608167	0.0654505935094204	-4.70018890169892	1.18408641089019	C06104
0.944322382018189	21.9092940730484	2.09769703172172	0.0439340957313361	0.0682380635827136	-4.74286451592915	1.16597330580411	C05828
-0.548871749432593	28.1984394326027	-2.03474254572148	0.0502496344128713	0.0774976756085833	-4.85970026105198	1.1107113231131	C01996
-1.04013120835528	21.5776393446377	-2.02172046113417	0.0516513527717904	0.0791024213777769	-4.88352749575823	1.10181022225565	C00319
-0.43600228457402	31.3935641139871	-2.00124564288995	0.0539246060400013	0.082010338352502	-4.92075273577778	1.08613139631835	C02571
-1.25495393490505	19.9495305631254	-1.96746852184037	0.0578660973814772	0.0873977608727138	-4.98151980547801	1.05849969383106	C03680
1.08387966841451	27.9909477308855	1.92530165931834	0.063136631542593	0.0947049473138895	-5.05624336194584	1.02362733319312	C00212
-0.584171910311969	21.6637803301357	-1.90326612337064	0.0660527282203537	0.0980172045363928	-5.09478399749597	1.0086976877827	C00632
-1.49007374410617	23.4374081053231	-1.9018803747647	0.0662399373122654	0.0980172045363928	-5.09719594820852	1.0086976877827	C03740
-1.02032194488213	21.1193456465156	-1.85391891340978	0.0730072726921199	0.107305991406539	-5.17981042948659	0.969376028619741	C00320
2.44036768789261	15.921167978388	1.84253874554701	0.0746973833391775	0.109058179675199	-5.19916459561362	0.962341755536177	C00063
0.615629739120092	23.5555967428994	1.80517114671446	0.0804842129196376	0.116728759135103	-5.26203794399967	0.932822131144475	C00486
1.06843197599999	24.4710955674426	1.75545846836643	0.0887702664426092	0.127899265466654	-5.34405475743741	0.893131949694098	C12449
-0.429239097432156	25.5031898554427	-1.7438788694187	0.0908005735698097	0.129969448443061	-5.36288914393246	0.886158724092777	C00037
-0.770028121221568	19.3503091114194	-1.67532954851776	0.103635710223429	0.147378055447603	-5.47226775184689	0.831567177993354	C00016
0.89538726270672	24.938935390791	1.66325623503115	0.106046025331777	0.149832771275221	-5.49115316019972	0.824393187788533	C01104
1.13837509812063	23.0883890620673	1.61564729175164	0.116008434164252	0.162857994115199	-5.56450317390566	0.788190918616404	C02305
0.743714511780212	31.2507691624869	1.6103560955074	0.117161770096809	0.163330329954726	-5.57254401599683	0.786933160585528	C00712
-0.759542141238704	20.3745738467709	-1.6072804735602	0.117836493757291	0.163330329954726	-5.57720764932689	0.786933160585528	C05401
-0.788598653228931	22.5233833826229	-1.55533111427396	0.129722875079703	0.178674903411667	-5.65483085104566	0.747936443998261	C00386
0.565461965897089	26.4251403117156	1.54859302456376	0.131333728791364	0.17976304128318	-5.66473908036302	0.745299593006985	C01601
-0.346313095121225	29.0092233734779	-1.51476762632849	0.139667169848762	0.189528768631895	-5.71391891580157	0.722324858995131	C01530
0.634697312659533	22.2721836622577	1.51266339877781	0.140199363097566	0.189528768631895	-5.71694735067057	0.722324858995131	C14828
-0.837323048571999	21.6315698381056	-1.48477221633745	0.147408906655781	0.198052457408687	-5.75674398050167	0.703219764557787	C00439
-0.417804980351097	25.1481442710734	-1.43436819135777	0.161187765845989	0.215244638538242	-5.82702465955638	0.667067657445763	C00417
-0.42151522632955	23.2850498279892	-1.41287923301692	0.167363822263487	0.222137436822447	-5.85634043976608	0.653378243633876	C01026
0.317449124330889	31.0681764626701	1.40620764615105	0.169318713123154	0.223378302252836	-5.8653627175927	0.650959014163597	C00249
-1.37857057630795	22.5146468036003	-1.38543527109927	0.175520358382153	0.230173404105937	-5.89321253851266	0.637944859321858	C03722
0.538658822139769	30.2589481561691	1.34964639390289	0.186619677034715	0.243272078991682	-5.9403327087977	0.613907733385987	C01595
1.29444615147688	19.2996097442026	1.33531205447999	0.191214734389824	0.247787141014032	-5.95889752523936	0.605921235214003	C18043
-0.462248670109105	27.9212515807345	-1.30936890655614	0.199752178373464	0.25732780625758	-5.99204645071135	0.58951328237983	C00049
-0.660255995178428	22.4915849554836	-1.30189225881902	0.202265991386098	0.259042410020792	-6.00149153419903	0.586629128080115	C00301
-0.272294240984596	20.1543480323717	-1.26691588324778	0.214347281459237	0.272918922323099	-6.04502970186106	0.563966352290474	C09642
-0.366843681885161	26.1166182478772	-1.23970712901793	0.224116552212285	0.283276747103677	-6.07815778429027	0.547789073269977	C05411
-1.23356375805677	17.4657412916418	-1.23710185861653	0.225069196328949	0.283276747103677	-6.08129564409101	0.547789073269977	C00214
0.540016091729001	21.751504233395	1.22038765415576	0.231253072028599	0.289396701567218	-6.10128402989746	0.538506423110967	C05394
1.26017677729136	18.5733704099987	1.21298943167509	0.23403027333879	0.291208124211335	-6.1100525299879	0.535796513112656	C00044
1.03798230720253	15.0789654596232	1.19666461016314	0.240245835706702	0.297253322145581	-6.12922900614752	0.526873282944994	C11301
-0.417979559374597	22.1395091099982	-1.15977291416415	0.254739056675842	0.313414906809041	-6.1716892042394	0.503880351227517	C01607
0.45680695307238	23.5573283209875	1.11272507672256	0.274132591025984	0.335391270584864	-6.22406377396129	0.474448245206858	C00026
0.405481378435294	28.2234922280799	1.10408788938398	0.277804912119015	0.337995976411469	-6.23346127777724	0.471088469641569	C08362
0.244565370706585	20.9858371178579	1.09244262675554	0.282811540982458	0.342186339641759	-6.24602429622894	0.465737331839398	C02576
1.11442904218623	18.2658649407686	1.06619396408396	0.2943305329613	0.354166959991894	-6.27388805396656	0.450791956309384	C05463
-0.43067689325343	26.2180767391386	-1.05514429664199	0.299276853047193	0.35815098807287	-6.28542906578414	0.445933846364906	C00147
0.577443869026407	21.7238334162907	1.03448283630974	0.308681017066714	0.367397514878317	-6.3067083697103	0.434863785641218	C19615
0.42837645889739	20.6373441434155	1.0233007606484	0.313855106552015	0.371536585594007	-6.31806083220519	0.429998414368361	C01019
-0.35513278541638	24.4291265397848	-1.01733638875292	0.316639208730073	0.372817132859602	-6.32406887075042	0.428504137800319	C02838
-0.425350974190497	26.1906575334583	-1.00841545813155	0.320834994337022	0.375737239357261	-6.33299370380859	0.425115759831757	C00127
-0.392420315024193	20.0138854856308	-0.988530461738896	0.330323927098236	0.384792234226137	-6.35262191674918	0.414773701360755	C05653
0.437755765777268	23.0942455870184	0.772895761311256	0.445267228488683	0.51594456634403	-6.54158799866943	0.287396956946724	C00156
-0.199276101319015	19.0803525820845	-0.755201488124128	0.455662083338871	0.524582707852958	-6.55512488460605	0.280186029429645	C00829
-0.266373503959898	24.0144757206522	-0.752076341929777	0.457512772602351	0.524582707852958	-6.55748434740836	0.280186029429645	C00258
0.497384390183711	25.2312464802766	0.694063108464353	0.492660956992992	0.561941404070131	-6.59956534706606	0.25030896773296	C08261
-0.317770722111682	18.9002876493148	-0.656888012951283	0.51595921525998	0.585466674310548	-6.62480879623513	0.232497820617143	C00006
0.579470214272327	23.7393938571799	0.649492793514604	0.520664385546708	0.587760311519222	-6.6296693292741	0.23079974298292	C00642
-0.290534491439313	24.8562023544818	-0.64092203562271	0.526146325830395	0.590902796701828	-6.6352354451697	0.2284839545299	C00003
-0.259152229978774	21.8013390438483	-0.627506288629334	0.534788813326056	0.597544643461256	-6.64380335902646	0.223629642372143	C00074
0.127397028119603	20.4015025890748	0.58188558096096	0.56472918035829	0.627795383240942	-6.67161418961213	0.202181882392516	C00521
-0.292097661539049	26.3026217590857	-0.552442319146335	0.584491531655124	0.646483057739758	-6.68847241708144	0.189442852108486	C03465  
-0.216502461368613	21.4725012286329	-0.535885094442	0.595750968160744	0.655625437322628	-6.69757541882021	0.183344204774297	C00437
0.0928991739891138	23.6314797085453	0.474949037624901	0.638055476502425	0.698670746770155	-6.72873091191523	0.155727440203885	C07086
-0.293858510879478	25.5579869918831	-0.446317059388709	0.658379981674148	0.717339383018102	-6.74209124283099	0.144275325085487	C02918
-0.064758714902009	30.7626130055631	-0.387981314241117	0.70060408147434	0.759565811103369	-6.766771511273	0.119434591569706	C06424
0.0720461442021936	25.6510762256604	0.305523419691405	0.761950194553337	0.822005382301383	-6.79581841844673	0.085125338790682	C01571
0.218318303064965	24.300503185701	0.296940142586022	0.768435052564646	0.824937629959105	-6.79844765307617	0.0835788853755732	C00002
0.129985401999917	20.6894884568542	0.288105831902721	0.775127342386829	0.828062868208368	-6.80107597757759	0.0819366894476153	C02678
-0.102620163701619	20.8617739447576	-0.260667928249012	0.796022140765103	0.84625654770659	-6.8087354578927	0.0724979580446545	C00506
-0.0983963986404497	23.2907090061968	-0.219620225777947	0.827564711457199	0.875539477338776	-6.81876969484041	0.0577242671660717	C04593
-0.110137899203256	25.1865221485936	-0.203956247005162	0.83968186582052	0.883703964105122	-6.82214807409696	0.0536931968509078	C16526
-0.0456279644308921	25.9202922493976	-0.199221918381776	0.84335218492224	0.883703964105122	-6.82312012398109	0.0536931968509078	C16537
0.236140433890043	19.2915447055913	0.185722210862179	0.853837235038299	0.890430259397083	-6.82576681962597	0.0504000898392471	C00491  
-0.0950851620865194	20.4404500453432	-0.17725449279661	0.860427962617064	0.893050823758943	-6.8273324306963	0.0491238245941285	C00847
0.0735031816230887	24.4686735825037	0.140645854718125	0.889033116014644	0.912769562466258	-6.83326188022562	0.039638850484391	C01259
-0.126586443072402	21.7186657219574	-0.136900419893894	0.891968949012225	0.912769562466258	-6.83379162239421	0.039638850484391	C00075
-0.0648798596643587	30.2219113740368	-0.132566033205051	0.895368362343238	0.912769562466258	-6.83438683816141	0.039638850484391	C00294
-0.133891293010233	17.7170941382597	-0.1316360889969	0.896097972284226	0.912769562466258	-6.83451204988014	0.039638850484391	C01180
